entrezgene_id,mgi_symbol,chromosome_name
65115,Bean1,8
57813,Tk2,8
75458,Cklf,8
320206,NA,NA
73381,Cmtm2a,8
100504164,Cmtm1,8
75502,Cmtm2b,8
68119,Cmtm3,8
97487,Cmtm4,8
234663,Dync1li2,8
320022,Terb1,8
234664,Nae1,8
12354,Car7,8
628007,NA,NA
382051,Pdp2,8
12556,Cdh16,8
56437,Rrad,8
68523,Ciao2b,8
102022,Ces2a,8
442809,NA,NA
234669,Ces2b,8
234671,Ces2c,8
667754,NA,NA
234673,Ces2e,8
71903,Ces2f,8
72361,Ces2g,8
436059,Ces2h,8
382053,Ces3a,8
13909,Ces3b,8
234677,Ces4a,8
12400,Cbfb,8
234678,D230025D16Rik,8
97440,B3gnt9,8
71609,Tradd,8
50788,Fbxl8,8
26386,Hsf4,8
78688,Nol3,8
74356,4931428F04Rik,8
277978,Exoc3l,8
100504307,NA,NA
104394,E2f4,8
234683,Elmo3,8
723841,Mir328,8
234684,Lrrc29,8
66320,Tmem208,8
234686,Fhod1,8
277973,Slc9a5,8
102075,Plekhg4,8
279499,Kctd19,8
270091,Lrrc36,8
67971,Tppp3,8
70796,Zdhhc1,8
15484,Hsd11b2,8
11972,Atp6v0d1,8
11604,Agrp,8
667846,NA,NA
75687,Ripor1,8
100316712,Mir1966,8
546100,Gm5914,8
13018,Ctcf,8
234695,Carmil2,8
497652,Acd,8
56513,Pard6a,8
102124,Enkd1,8
71046,4933405L10Rik,8
70575,Gfod2,8
74334,Ranbp10,8
72236,Tsnaxip1,8
320394,Cenpt,8
59016,Thap11,8
68051,Nutf2,8
100504368,NA,NA
234699,Edc4,8
234700,Nrn1l,8
244631,Pskh1,8
109660,Ctrl,8
19171,Psmb10,8
16816,Lcat,8
20498,Slc12a4,8
71854,Dpep3,8
319446,Dpep2,8
71986,Ddx28,8
66369,Dus2,8
18021,Nfatc3,8
77411,Esrp2,8
69771,NA,NA
192654,Pla2g15,8
100861797,NA,NA
330836,Slc7a6,8
66432,Slc7a6os,8
214572,Prmt7,8
58994,Smpd3,8
100038487,NA,NA
68163,NA,NA
22751,Zfp90,8
330837,NA,NA
12560,Cdh3,8
68692,1110028F18Rik,8
12550,Cdh1,8
100504495,NA,NA
272538,Tango6,8
15118,Has3,8
214987,Chtf8,8
21771,Utp4,8
20650,Sntb2,8
116733,Vps4a,8
68023,Pdf,8
97484,Cog8,8
66164,Nip7,8
66269,Tmed6,8
21750,Terf2,8
667847,NA,NA
66427,Cyb5b,8
54446,Nfat5,8
18104,Nqo1,8
67619,Nob1,8
66894,Wwp2,8
387158,Mir140,8
17463,Psmd7,8
109215,Lncbate1,8
11906,Zfhx3,8
100526511,Mir3108,8
628686,D030068K23Rik,8
384864,NA,NA
56523,Pmfbp1,8
64340,Dhx38,8
234723,Txnl4b,8
15439,Hp,8
56749,Dhodh,8
244646,Pkd1l3,8
71955,Ist1,8
75871,Zfp821,8
52335,Atxn1l,8
11765,Ap1g1,8
100217432,NA,NA
244650,Phlpp2,8
73608,Marveld3,8
234724,Tat,8
26887,Chst4,8
234725,Zfp612,8
12308,Calb2,8
234728,Cmtr2,8
244653,Hydin,8
100861869,NA,NA
234729,Vac14,8
244654,Mtss2,8
76527,Il34,8
101943,Sf3b3,8
100217465,NA,NA
102339,Cog4,8
234730,Fcsk,8
20444,St3gal2,8
13680,Ddx19a,8
234733,Ddx19b,8
100628592,Mir3473d,8
234734,Aars,8
72544,Exosc6,8
353287,Clec18a,8
319518,Pdpr,8
434350,NA,NA
20340,Glg1,8
100504655,NA,NA
234736,Rfwd3,8
547023,NA,NA
74568,Mlkl,8
338521,Fa2h,8
319481,Wdr59,8
170737,Znrf1,8
52815,Ldhd,8
22640,Zfp1,8
66473,Ctrb1,8
100861890,NA,NA
12927,Bcar1,8
23837,Cfdp1,8
66817,Tmem170,8
56773,Chst5,8
234740,Tmem231,8
93739,Gabarapl2,8
30947,Adat1,8
85305,Kars,8
57321,Terf2ip,8
627828,Gm5641,3
170571,Cntnap4,8
791378,Gm10280,8
270096,Mon1b,8
668110,Syce1l,8
208936,Adamts18,8
67528,Nudt7,8
270097,Vat1l,8
71122,4933408N05Rik,8
100504738,NA,NA
403395,Clec3a,8
80707,Wwox,8
17132,Maf,8
75465,Dynlrb2,8
75796,Cdyl2,8
78213,NA,NA
66531,Cmc2,8
72155,Cenpn,8
234776,Atmin,8
69528,1700030J22Rik,8
68133,Gcsh,8
76645,Pkd1l2,8
63857,Bco1,8
209239,Gan,8
100504395,NA,NA
74440,Cmip,8
234779,Plcg2,8
74032,Sdr42e1,8
15486,Hsd17b2,8
68533,Mphosph6,8
100504406,NA,NA
12554,Cdh13,8
68196,Hsbp1,8
56690,Mlycd,8
71839,Osgin1,8
117148,Necab2,8
234788,Slc38a8,8
56453,Mbtps1,8
72552,Hsdl1,8
68270,Dnaaf1,8
21341,Taf1c,8
628061,NA,NA
75773,Adad2,8
66733,Kcng4,8
67866,Wfdc1,8
69047,Atp2c2,8
74347,Meak7,8
72042,Cotl1,8
234796,Klhl36,8
22224,Usp10,8
78892,Crispld2,8
102193,Zdhhc7,8
234797,6430548M08Rik,8
436062,Cibar2,8
382034,Gse1,8
272551,Gins2,8
100038388,NA,NA
68918,1190005I06Rik,8
18117,Emc8,8
12857,Cox4i1,8
15900,Irf8,8
100503115,NA,NA
68790,Fendrr,8
15227,Foxf1,8
234814,Mthfsd,8
14234,Foxc2,8
14241,Foxl1,8
76405,1700018B08Rik,8
72259,1700030M09Rik,8
76454,Fbxo31,8
67443,Map1lc3b,8
142682,Zcchc14,8
57340,Jph3,8
234825,Klhdc4,8
100504526,NA,NA
20539,Slc7a5,8
407789,NA,NA
12352,Car5a,8
53325,Banp,8
195209,Zfp469,8
22761,Zfpm1,8
170732,Trhr2,8
76014,Zc3h18,8
234836,Il17c,8
13057,Cyba,8
192156,Mvd,8
100689703,NA,NA
319574,NA,NA
30927,Snai3,8
68718,Rnf166,8
66965,Ctu2,8
234839,Piezo1,8
67177,Cdt1,8
11821,Aprt,8
50917,Galns,8
59005,Trappc2l,8
382035,Pabpn1l,8
12398,Cbfa2t3,8
319463,NA,NA
382036,A530010L16Rik,8
257633,Acsf3,8
12555,Cdh15,8
77087,Ankrd11,8
100503178,2810013P06Rik,8
234847,Spg7,8
100861897,NA,NA
270106,Rpl13,8
100302565,NA,NA
102278,Cpne7,8
57429,Sult5a1,8
13479,Dpep1,8
234852,Chmp1a,8
320869,Spata33,8
234854,Cdk10,8
78779,Spata2l,8
71186,4933417D19Rik,8
72325,Vps9d1,8
57247,Zfp276,8
14087,Fanca,8
234857,Spire2,8
66855,Tcf25,8
17199,Mc1r,8
22152,Tubb3,8
23854,Def8,8
114896,Afg3l1,8
72185,Dbndd1,8
104346,Gas8,8
100861471,,8
100861472,,8
100861473,,8
100861474,,8
100861475,,8
100861477,,8
100861478,,8
100861479,,8
100861480,,8
100861481,,8
100861482,,8
100861483,,8
100861484,,8
100861486,,8
100861487,,8
100861488,,8
100861489,,8
100861490,,8
19804,,8
100861491,,8
100861492,,8
100861493,,8
100861494,,8
100861495,,8
100861496,,8
100861497,,8
100861498,,8
100861499,,8
100861500,,8
100861501,,8
100861502,,8
100861503,,8
100503230,NA,NA
69581,Rhou,8
234863,6030466F02Rik,8
19341,Rab4a,8
100043296,NA,NA
73420,Ccsap,8
11459,Acta1,8
234865,Nup133,8
56199,Abcb10,8
100861938,NA,NA
102162,Taf5l,8
100316819,Mir1967,8
382038,Urb2,8
108148,Galnt2,8
69062,NA,NA
209966,Pgbd5,8
76332,Cog2,8
11606,Agt,8
73647,Capn9,8
69551,2310022B05Rik,8
234875,Ttc13,8
68865,Arv1,8
69627,Fam89a,8
330863,Trim67,8
66523,2810004N23Rik,8
14712,Gnpat,8
102058,Exoc8,8
244666,Sprtn,8
112405,Egln1,8
53424,Tsnax,8
244667,Disc1,8
244668,Sipa1l2,8
75930,4930567H12Rik,8
74393,Map10,8
66566,Ntpcr,8
270109,Pcnx2,8
234878,Map3k21,8
16525,Kcnk1,8
210027,Slc35f3,8
67892,Coa6,8
212728,Tarbp1,8
100861955,NA,NA
270110,Irf2bp2,8
414091,NA,NA
67952,Tomm20,8
52202,Rbm34,8
93742,Pard3,8
628847,NA,NA
18186,Nrp1,8
100316680,Mir1903,8
16412,Itgb1,8
100042659,NA,NA
74703,Ccdc7a,8
75453,Ccdc7b,8
72139,2610044O15Rik8,8
100862012,NA,NA
100628572,Mir101c,9
114673,NA,NA
67667,Alkbh8,9
244672,Cwf19l2,9
234889,Gucy1a2,9
67618,Aasdhppt,9
69149,Kbtbd3,9
78100,Msantd4,9
14802,Gria4,9
12362,Casp1,9
12363,Casp4,9
12364,Casp12,9
71785,Pdgfd,9
71829,Ddi1,9
110350,Dync2h1,9
76863,Dcun1d5,9
17386,Mmp13,9
17381,Mmp12,9
83996,Mmp1b,9
17392,Mmp3,9
83995,Mmp1a,9
17384,Mmp10,9
17394,Mmp8,9
234911,Mmp27,9
30800,Mmp20,9
17393,Mmp7,9
71929,Tmem123,9
11797,Birc2,9
11796,Birc3,9
22601,Yap1,9
234912,Cfap300,9
234915,Cep126,9
76669,1700128F08Rik,9
100316772,Mir1899,9
22068,Trpc6,9
18667,Pgr,9
791396,NA,NA
71544,Arhgap42,9
100579151,Gm16833,9
244682,Cntn5,9
78219,4930568E12Rik,9
77532,Jrkl,9
66396,Ccdc82,9
270118,Maml2,9
18689,Phxr4,9
77116,Mtmr2,9
74360,Cep57,9
72826,Fam76b,9
75747,Sesn3,9
71946,Endod1,9
244694,Kdm4d,9
66070,Cwc15,9
75723,Amotl1,9
330890,Piwil4,9
14345,Fut4,9
69325,1700012B09Rik,9
56503,Ankrd49,9
17535,Mre11a,9
14608,Gpr83,9
64931,Izumo1r,9
55991,Panx1,9
244698,Hephl1,9
69137,Vstm5,9
234959,Med17,9
70984,4931406C07Rik,9
75316,Taf1d,9
319675,Cep295,9
100216535,NA,NA
170748,Smco4,9
234964,Deup1,9
78025,4930540M03Rik,9
234967,Slc36a4,9
244701,Mtnr1b,9
270120,Fat3,9
66917,Chordc1,9
72560,Naalad2,9
546118,Ubtfl1,9
234988,Mbd3l2,9
72230,Zfp558,9
73503,Mbd3l1,9
73732,Muc16,9
18322,Olfr24,9
258598,Olfr828,9
259070,Olfr829,9
258559,Olfr830,9
258075,Olfr832,9
258074,Olfr834,9
257872,Olfr835,9
258557,Olfr836,9
258558,Olfr837,9
258560,Olfr843,9
258249,Olfr845,9
258279,Olfr846,9
258518,Olfr847,9
258520,Olfr849,9
258516,Olfr850,9
258907,Olfr851,9
258908,Olfr853,9
258515,Olfr854,9
258517,Olfr855,9
244713,Zfp317,9
624341,NA,NA
257963,Olfr857,9
18358,Olfr58,9
258519,Olfr859,9
258521,Olfr860,9
258555,Olfr862,9
258336,Olfr77,9
258551,Olfr866,9
257898,Olfr867,9
258552,Olfr868,9
258550,Olfr869,9
57251,Olfr870,9
258905,Olfr871,9
258553,Olfr872,9
258822,Olfr39,9
258554,Olfr873,9
18315,Olfr18,9
434377,Zfp560,9
22688,Zfp26,9
235028,Zfp426,9
77519,Zfp266,9
244721,Zfp846,9
66662,Fbxl12os,9
30843,Fbxl12,9
66177,Ubl5,9
23988,Pin1,9
244723,Olfm2,9
53867,Col5a3,9
235033,Rdh8,9
319278,Shfl,9
70726,Angptl6,9
235036,Ppan,9
53356,Eif3g,9
13433,Dnmt1,9
14739,S1pr2,9
66163,Mrpl4,9
15894,Icam1,9
78369,Icam4,9
100503553,NA,NA
15898,Icam5,9
100316681,Mir1900,9
100009600,Zglp1,9
68165,Fdx2,9
71766,Raver1,9
54721,Tyk2,9
12539,Cdc37,9
18577,Pde4a,9
100503569,NA,NA
50868,Keap1,9
94226,S1pr5,9
235040,Atg4d,9
215194,Kri1,9
12581,Cdkn2d,9
11768,Ap1m2,9
68682,Slc44a2,9
16201,Ilf3,9
330902,Gm16853,9
60507,Qtrt1,9
13430,Dnm2,9
387194,Mir199a-1,9
17083,Tmed1,9
382062,AB124611,9
59035,Carm1,9
74766,Yipf2,9
69773,Timm29,9
666043,NA,NA
100316714,Mir1946b,9
20586,Smarca4,9
16835,Ldlr,9
67629,Spc24,9
235041,Kank2,9
319899,Dock6,9
624219,Angptl8,9
100503623,NA,NA
19340,Rab3d,9
235043,Tmem205,9
67119,Ccdc159,9
235044,Plppr2,9
66962,Swsap1,9
13857,Epor,9
71746,Rgl3,9
77609,Odad3,9
19089,Prkcsh,9
15571,Elavl3,9
319601,Zfp653,9
100503652,Gm16845,9
26940,Ecsit,9
625409,NA,NA
12797,Cnn1,9
66126,Elof1,9
11433,Acp5,9
66268,Pigyl,9
619310,Zfp872,9
69862,1810064F22Rik,9
235047,Zfp809,9
235048,Zfp599,9
235050,Zfp810,9
625603,NA,NA
68743,Anln,9
68283,9530077C05Rik,9
55934,Rp9,9
319845,Bbs9,9
73230,Bmper,9
319239,Npsr1,9
244745,Dpy19l1,9
320752,Dpy19l2,9
235067,Cypt4,9
57246,Tbx20,9
80517,Herpud2,9
235072,Septin7,9
67484,Eepd1,9
76898,B3gat1,9
244757,Glb1l2,9
70893,Glb1l3,9
382064,Gm1110,9
66948,Acad8,9
77862,Thyn1,9
69091,Vps26b,9
78658,Ncapd3,9
83964,Jam3,9
235086,Igsf9b,9
102623,NA,NA
75469,Spata19,9
330908,Opcml,9
235106,Ntm,9
102607,Snx19,9
235130,Adamts15,9
30806,Adamts8,9
235132,Zbtb44,9
100503725,NA,NA
19143,St14,9
11804,Aplp2,9
100503764,NA,NA
638580,NA,NA
382066,Prdm10,9
235134,Nfrkb,9
235135,Tmem45b,9
12023,Barx2,9
330914,Arhgap32,9
16521,Kcnj5,9
56379,Kcnj1,9
100862152,NA,NA
14247,Fli1,9
23871,Ets1,9
100862175,NA,NA
77119,7630403G23Rik,9
67703,Kirrel3,9
442804,NA,NA
20443,St3gal4,9
78934,4930581F22Rik,9
69305,Dcps,9
117149,Tirap,9
235169,Foxred1,9
67398,Srpr,9
109229,Fam118b,9
71989,Rpusd4,9
71133,4933422A05Rik,9
434394,NA,NA
57810,Cdon,9
382069,NA,NA
30959,Ddx25,9
67049,Pus3,9
76832,Hyls1,9
56872,Pate4,9
100312956,Pate3,9
330921,Pate2,9
100312987,Pate1,9
100312949,Pate10,9
100312986,Pate7,9
68171,Pate6,9
77080,Pate5,9
100041605,Gm3428,9
546123,Gm5916,9
100041618,Gm3434,9
639025,Pate12,9
671003,Pate11,9
434396,Pate9,9
100312948,Pate8,9
235973,Pate14,9
75567,1700027I24Rik,9
11451,Acrv1,9
12649,Chek1,9
16430,Stt3a,9
13663,Ei24,9
235180,Fez1,9
208076,Pknox2,9
66279,Tmem218,9
56857,Slc37a2,9
100042561,NA,NA
245902,Ccdc15,9
72927,Hepacam,9
74144,Robo4,9
19649,Robo3,9
235184,Msantd2,9
69524,Esam,9
57276,Vsig2,9
64011,Nrgn,9
20686,Spa17,9
22619,Siae,9
21376,Tbrg1,9
208098,Panx3,9
80706,Olfr160,9
406176,Olfr151,9
258882,Olfr874,9
258744,Olfr875,9
258883,Olfr876,9
258412,Olfr877,9
258310,Olfr145,9
258794,Olfr878,9
258413,Olfr881,9
258414,Olfr883,9
257996,Olfr884,9
257885,Olfr885,9
258415,Olfr887,9
258416,Olfr888,9
258475,Olfr889,9
258474,Olfr890,9
258471,Olfr891,9
258333,Olfr893,9
258868,Olfr894,9
258802,Olfr143,9
258875,Olfr895,9
18323,Olfr25,9
258871,Olfr898,9
404312,Olfr250,9
404313,Olfr251,9
258869,Olfr147,9
258028,Olfr901,9
258798,Olfr902,9
258797,Olfr904,9
258800,Olfr905,9
258799,Olfr906,9
258801,Olfr907,9
258872,Olfr908,9
258873,Olfr911-ps1,9
258807,Olfr910,9
258806,Olfr912,9
258225,Olfr913,9
258782,Olfr914,9
258781,Olfr915,9
258780,Olfr916,9
258183,Olfr917,9
258372,Olfr918,9
258432,Olfr919,9
67776,Vwa5a,9
258783,Olfr920,9
258778,Olfr921,9
258777,Olfr922,9
258812,Olfr923,9
404322,Olfr924,9
18324,Olfr26,9
258811,Olfr926,9
258269,Olfr930,9
258433,Olfr933,9
258434,Olfr934,9
258741,Olfr935,9
258742,Olfr146,9
100503486,Olfr936,9
258431,Olfr937,9
258430,Olfr938,9
258826,Olfr27,9
258323,Olfr943,9
258500,Olfr944,9
257959,Olfr1537,9
258499,Olfr945,9
257924,NA,NA
257912,Olfr948,9
258046,Olfr951,9
235248,Olfr952,9
258328,Olfr954,9
258242,Olfr955,9
18343,Olfr44,9
258740,Olfr957,9
258327,Olfr958,9
258501,Olfr959,9
244810,AW551984,9
258498,Olfr148,9
258276,Olfr960,9
258497,Olfr961,9
258087,Olfr963,9
235256,Olfr149,9
258165,Olfr965,9
258602,Olfr150,9
258086,Olfr967,9
258605,Olfr968,9
258823,Olfr969,9
258604,Olfr970,9
258607,Olfr971,9
258603,Olfr972,9
258606,Olfr229,9
259111,Olfr974,9
258825,Olfr975,9
258364,Olfr976,9
259109,Olfr978,9
259112,Olfr979,9
259110,Olfr980,9
258283,Olfr981,9
72224,1700001J11Rik,9
258853,Olfr982,9
258824,Olfr983,9
258601,Olfr984,9
258854,Olfr985,9
75667,Tmem225,9
258608,Olfr986,9
80902,Zfp202,9
235281,Scn3b,9
235283,Gramd1b,9
73558,NA,NA
100503925,NA,NA
71566,Clmp,9
100862227,NA,NA
15481,Hspa8,9
108637,NA,NA
100302593,NA,NA
100302594,NA,NA
244813,Bsx,9
70989,Jhy,9
54698,Crtam,9
72828,Ubash3b,9
78500,1700063D05Rik,9
73144,Mir100hg,9
100504017,NA,NA
723892,Mir100,9
723965,Mirlet7a-2,9
100042464,NA,NA
387236,Mir125b-1,9
20660,Sorl1,9
78194,4930546K05Rik,9
235293,Sc5d,9
100038649,NA,NA
21683,Tecta,9
272589,Tbcel,9
110637,Grik4,9
69632,Arhgef12,9
235300,Tlcd5,9
18988,Pou2f3,9
100862285,NA,NA
102644,Oaf,9
235302,D630033O11Rik,9
72169,Trim29,9
58235,Nectin1,9
100042548,NA,NA
100038652,NA,NA
21838,Thy1,9
53376,Usp2,9
235312,C1qtnf5,9
259172,Mfrp,9
213211,Rnf26,9
100038560,NA,NA
84004,Mcam,9
12402,Cbl,9
270150,Ccdc153,9
170761,Pdzd3,9
270151,Nlrx1,9
192663,Abcg4,9
102423,Hinfp,9
71764,C2cd2l,9
13478,Dpagt1,9
15270,H2ax,9
15288,Hmbs,9
71732,Vps11,9
100043172,NA,NA
12282,Hyou1,9
14385,Slc37a4,9
60409,Trappc4,9
75617,Rps25,9
382073,Ccdc84,9
382074,Foxr1,9
22269,Upk2,9
100504196,NA,NA
80288,Bcl9l,9
12145,Cxcr5,9
13209,Ddx6,9
58866,Treh,9
102693,Phldb1,9
100861831,NA,NA
213827,Arcn1,9
76568,Ift46,9
71687,Tmem25,9
192653,Ttc36,9
214162,Kmt2a,9
27425,Atp5l,9
140630,Ube4a,9
12502,Cd3g,9
12500,Cd3d,9
12501,Cd3e,9
14012,Mpzl2,9
319742,Mpzl3,9
270152,Jaml,9
100038468,Gm10684,9
72821,Scn2b,9
399548,Scn4b,9
214523,Tmprss4,9
100502755,NA,NA
408059,BC049352,9
16154,Il10ra,9
72229,Lncbate3,9
214531,Tmprss13,9
59095,Fxyd6,9
11936,Fxyd2,9
74602,4833428L15Rik,9
114873,Dscaml1,9
214552,Cep164,9
100502772,NA,NA
23821,Bace1,9
235315,Rnf214,9
18554,Pcsk7,9
21345,Tagln,9
214597,Sidt2,9
100861852,NA,NA
18475,Pafah1b2,9
70661,Sik3,9
11806,Apoa1,9
11814,Apoc3,9
100502818,NA,NA
11808,Apoa4,9
66113,Apoa5,9
22687,Zpr1,9
215051,Bud13,9
74361,4931429L15Rik,9
73040,2900052N01Rik,9
215467,Gm4791,9
54725,Cadm1,9
100038460,NA,NA
78252,Nxpe2,9
244853,Nxpe4,9
434401,NA,NA
667933,NA,NA
104444,Rexo2,9
67010,Rbm7,9
434402,Gm5617,9
18113,Nnmt,9
235320,Zbtb16,9
15561,Htr3a,9
57014,Htr3b,9
235323,Usp28,9
26951,Zw10,9
80893,Tmprss5,9
235327,Gm4894,9
13489,Drd2,9
244859,Ankk1,9
235330,Ttc12,9
17967,Ncam1,9
100036537,Gm11149,9
69631,Plet1os,9
76509,Plet1,9
19286,Pts,9
170752,Bco2,9
66654,Tex12,9
16173,Il18,9
100502907,NA,NA
66925,Sdhd,9
30057,Timm8b,9
270156,Nkapd1,9
72614,Pih1d2,9
235339,Dlat,9
330938,Dixdc1,9
66952,2310030G06Rik,9
69253,Hspb2,9
12955,Cryab,9
68721,1110032A03Rik,9
382137,Fdxacb1,9
102580,Alg9,9
73699,Ppp2r1b,9
235344,Sik2,9
244864,Layn,9
235345,Hoatz,9
723932,Mir34c,9
723849,Mir34b,9
56057,Btg4,9
18985,Pou2af1,9
270157,NA,NA
69809,1810046K07Rik,9
244867,Arhgap20,9
408028,Arhgap20os,9
74072,4933407I05Rik,9
14148,Fdx1,9
629557,NA,NA
19684,Rdx,9
244871,Zc3h12c,9
100502969,NA,NA
330941,AI593442,9
382139,Gm1715,9
77591,Ddx10,9
74695,NA,NA
320051,Exph5,9
68304,Poglut3,9
75311,4930550C14Rik,9
11920,Atm,9
244879,Npat,9
110446,Acat1,9
75717,Cul5,9
270160,Rab39,9
72022,Slc35f2,9
66402,Sln,9
100862116,NA,NA
270162,Elmod1,9
244882,Tnfaip8l3,9
13075,Cyp19a1,9
73567,Gldnos,9
235379,Gldn,9
235380,Dmxl2,9
244885,Sh2d7,9
56506,Cib2,9
67834,Idh3a,9
94180,Acsbg1,9
100039151,NA,NA
58233,Dnaja4,9
66317,Wdr61,9
12903,Crabp1,9
64602,Ireb2,9
235386,Hykk,9
246735,AY074887,9
26441,Psma4,9
110835,Chrna5,9
110834,Chrna3,9
108015,Chrnb4,9
109161,Ube2q2,9
71999,Fbxo22,9
83961,Nrg4,9
244886,Tmem266,9
110842,Etfa,9
104360,Isl2,9
244891,Scaper,9
75258,4930563M21Rik,9
665005,NA,NA
26611,Rcn2,9
19200,Pstpip1,9
56434,Tspan3,9
244895,Peak1,9
66867,Hmg20a,9
235402,Lingo1,9
382075,Odf3l1,9
121021,Cspg4,9
235406,Snx33,9
102462,Imp3,9
66069,Snupn,9
56294,Ptpn9,9
100038566,NA,NA
20466,Sin3a,9
72588,NA,NA
76794,Man2c1os,9
73744,Man2c1,9
72774,Neil1,9
66199,Commd4,9
67319,1700041C23Rik,9
541610,Trcg1,9
74211,1700017B05Rik,9
73772,NA,NA
66812,Ppcdc,9
56807,Scamp5,9
102614,Rpp25,9
12858,Cox5a,9
78323,Fam219b,9
110119,Mpi,9
24044,Scamp2,9
71742,Ulk3,9
235415,Cplx3,9
235416,Lman1l,9
100861732,NA,NA
12988,Csk,9
13077,Cyp1a2,9
13076,Cyp1a1,9
353190,Edc3,9
102414,Clk3,9
56380,Arid3b,9
69459,Ubl7,9
20361,Sema7a,9
13070,Cyp11a1,9
382077,Ccdc33,9
330951,Gm16130,9
20897,Stra6,9
26968,Islr,9
320563,Islr2,9
665268,1600029O15Rik,9
18854,Pml,9
69106,Stoml1,9
16949,Loxl1,9
74286,Tbc1d21,9
73529,1700072B07Rik,9
74879,4930461G14Rik,9
319477,Insyn1,9
102657,Cd276,9
20320,Nptn,9
73673,Rec114,9
330953,Hcn4,9
18007,Neo1,9
665330,NA,NA
72141,Adpgk,9
102774,Bbs4,9
23806,Arih1,9
621119,NA,NA
100504377,NA,NA
73893,Tmem202,9
15211,Hexa,9
100504397,NA,NA
76183,Celf6,9
67287,Parp6,9
18746,Pkm,9
71121,NA,NA
546134,Gramd2,9
71599,Senp8,9
270163,Myo9a,9
100504539,Gm20275,9
100504522,NA,NA
23958,Nr2e3,9
665389,NA,NA
207596,Thsd4,9
100504561,9230112J17Rik,9
102747,Lrrc49,9
320947,NA,NA
67557,Larp6,9
100040447,NA,NA
72565,Uaca,9
330956,Gm5122,9
66785,4933433G08Rik,9
619328,I730028E13Rik,9
622037,B930092H01Rik,9
100038496,NA,NA
21887,Tle3,9
56040,Rplp1,9
71819,Kif23,9
74090,Paqr5,9
93683,Glce,9
100504658,NA,NA
100628602,Mir5133,9
330958,A730043L09Rik,9
66712,Spesp1,9
100039897,NA,NA
11737,Anp32a,9
100504674,NA,NA
235431,Coro2b,9
319480,Itga11,9
14155,Fem1b,9
76524,Cln6,9
677044,Gm10653,9
75600,Calml4,9
56469,Pias1,9
207667,Skor1,9
23938,Map2k5,9
69478,2300009A05Rik,9
78250,Iqch,9
66939,Aagab,9
17127,Smad3,9
17130,Smad6,9
73397,1700055C04Rik,9
68697,NA,NA
76814,NA,NA
235435,Lctl,9
68014,Zwilch,9
67891,Rpl4,9
100861862,NA,NA
100217453,NA,NA
330959,Snapc5,9
26395,Map2k1,9
93841,Uchl4,9
66131,Tipin,9
213550,Dis3l,9
214058,Megf11,9
53869,Rab11a,9
102442,Dennd4a,9
214111,Slc24a1,9
69882,Ints14,9
57874,Hacd3,9
74388,Dpp8,9
56741,Igdcc4,9
19289,Igdcc3,9
97418,,9
214424,Parp16,9
214425,Cilp,9
270166,Clpx,9
50996,Pdcd7,9
208080,Ubap1l,9
74492,Kbtbd13,9
70784,Rasl12,9
330962,Slc51b,9
69606,Mtfmt,9
27965,Spg21,9
384945,NA,NA
434410,NA,NA
102595,Plekho2,9
208084,Pif1,9
100041121,NA,NA
71973,Rbpms2,9
18247,Oaz2,9
214812,Zfp609,9
56404,Trip4,9
68026,Pclaf,9
214897,Csnk1g1,9
19035,Ppib,9
382083,Snx22,9
56440,Snx1,9
68250,Ciao2a,9
13143,Dapk2,9
235439,Herc1,9
74165,Fbxl22,9
235441,Usp3,9
76459,Car12,9
208117,Aph1b,9
100038381,NA,NA
68318,Aph1c,9
235442,Rab8b,9
100502606,NA,NA
67941,Rps27l,9
80907,Lactb,9
22003,Tpm1,9
100502636,Gm19299,9
70549,Tln2,9
387185,Mir190a,9
100861910,NA,NA
75697,C2cd4b,9
244911,C2cd4a,9
320528,Vps13c,9
434412,Gm20745,9
74951,4930502A04Rik,9
19883,Rora,9
100502669,NA,NA
320440,NA,NA
100502648,NA,NA
93697,Ice2,9
12306,Anxa2,9
100526560,Mir3109,9
100502720,NA,NA
64290,Foxb1,9
319970,B230323A14Rik,9
12175,Bnip2,9
235459,Gtf2a2,9
72077,Gcnt3,9
76886,Fam81a,9
71602,Myo1e,9
12442,Ccnb2,9
93836,Rnf111,9
66660,Sltm,9
235461,Mindy2,9
11487,Adam10,9
100861959,NA,NA
15450,Lipc,9
64008,Aqp9,9
19378,Aldh1a2,9
28015,Polr2m,9
102371,Myzap,9
68178,Cgnl1,9
21406,Tcf12,9
665964,NA,NA
235469,Zfp280d,9
100502819,BC065403,9
17427,Mns1,9
21778,Tex9,9
75115,4930509E16Rik,9
319758,Rfx7,9
17999,Nedd4,9
639396,NA,NA
100861984,NA,NA
235472,Prtg,9
72135,Pygo1,9
67685,Dnaaf4,9
546143,Ccpg1os,9
72278,Ccpg1,9
55981,Pigb,9
66364,Pigbos1,9
11891,Rab27a,9
66991,Khdc3,9
225215,Rsl24d1,9
436081,NA,NA
208898,Unc13c,9
546144,Wdr72,9
100503019,NA,NA
15379,Onecut1,9
235493,Fam214a,9
59046,Arpp19,9
17918,Myo5a,9
208943,Myo5c,9
100503060,NA,NA
14697,Gnb5,9
12049,Bcl2l10,9
50772,Mapk6,9
71274,4933433G15Rik,9
235497,Leo1,9
666190,Gm7972,9
50875,Tmod3,9
50876,Tmod2,9
70082,Lysmd2,9
20255,Scg3,9
12160,Bmp5,9
208982,Hmgcll1,9
404194,Gfral,9
